"timestamp","spillid","companyname","incidentdate","datespillstopped","initialcontainmentmeasures","estimatedquantity","causeofspill","sitelocationname","gpslatdeg","gpslatmin","gpslatsec","gpslongdeg","gpslongmin","gpslongsec","latitude","longitude","estimatedspillarea","typeoffacility","datejiv","spillareahabitat","impact","descriptionofimpact","image","datecleanup","datecleanupcompleted","methodsofcleanup","dateofpostcleanupinspection","dateofpostimpactassessment","furtherremediation","datecertificate","thirdparty","month","year","monthNum","lga"
"","2011/SAR/102/217","NAOC","2011-08-31","","","100","Sabatage","18''TEBIDABA/BRASS PIPELINE AT IGBEMATORU","","","","","","",4.5315,6.99669444444,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Degema"
"","2011/SAR/101/216","NAOC","2011-08-31","","","3","Sabatage","18'' Tebidaba/Brass pipeline at Igbematoru","","","","","","",4.52891666667,6.002,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Southern Ijaw"
"","2011/SAR/100/215","NAOC","2011-08-31","","","0","Sabatage","6''NIMBE SOUTH/OBAMA FLOWLINE AT BURUKIRI","","","","","","",4.60141666667,6.30233333333,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Nembe"
"","2011/SAR/099/214","NAOC","2011-08-31","","","0","Sabatage","18'' TEBIDABA/BRASS PIPELINE AT KPONGBOKIRI","","","","","","",4.40422222222,6.26455555556,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Nembe"
"","2011/SAR/101/216","NAOC","2011-08-31","","","20","Sabatage","18'' TEBIDABA/BRASS PIPELINE AT IGBEMATORU","","","","","","",4.52852777778,6.00283333333,"SW","","","","","","","","","","","","","","yes","Aug","2011","08","Southern Ijaw"
"","2011/SAR/103/218","NAOC","2011-09-02","","","15","Sabatage","18'' Tebidaba/brass pipeline at Igbematoru","","","","","","",4.53,6.99961111111,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Degema"
"","2011/SAR/104/219B","NAOC","2011-09-03","","","2","Equipment Failure","OBAMA METER BANK NO.69 AT OBAMA FLOWSTATION","","","","","","",4.63019444444,6.26561111111,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Nembe"
"","2011/LAR/117/212","NAOC","2011-09-04","","","2","Equipment Failure","OSHIE 2L FLOWLINE AT AKINIMA","","","","","","",5.10358333333,6.4735,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ahoada West"
"","2011/SAR/105/220","NAOC","2011-09-04","","","5","Sabatage","18'' Tebidaba/Brass pipeline at Kalatoru","","","","","","",4.54258333333,5.96036111111,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/LAR/117/212","NAOC","2011-09-04","","","","Other","4'' OSHIE 2L FLOWLIN AT AKINIMA","","","","","","",5.10386111111,6.4735,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ahoada West"
"","2011/LAR/118/221","NAOC","2011-09-05","","","","Other","10'' KWALE/AKRI PIPELINE AT AGWE-ETITI","","","","","","",5.55830555556,6.39211111111,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ndokwa East"
"","2011/LAR/119/222","NAOC","2011-09-06","","","7","Sabatage","EBOCHA 6L AND S FLOWLINE AT EBOCHA","","","","","","",5.44833333333,6.65980555556,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/LAR/125/228","NAOC","2011-09-07","","","","Other","10'' IRRI/KWALE OIL DELIVERY PIPELINE AT OFAGBE","","","","","","",5.55830555556,6.39211111111,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ndokwa East"
"","2011/LAR/121/224","NAOC","2011-09-07","","","20","Sabatage","EBOCHA 13L FLOWLINE AT EBOCHA","","","","","","",5.45627777778,6.69297222222,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/LAR/120/223","NAOC","2011-09-07","","","32","Sabatage","EBOCHA21T FLOWLINE AT EBOCHA","","","","","","",5.45627777778,6.69297222222,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/LAR/122/225","NAOC","2011-09-08","","","20","Sabatage","6'' TAYLOR CREEK  2S FLOWLINE AT KALABA","","","","","","",5.13961111111,6.44802777778,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011/LAR/123/226","NAOC","2011-09-09","","","10","Sabatage","24'' OGODA/BRASS PIPELINE AT OZOCHI","","","","","","",4.96363888889,6.51108333333,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ahoada West"
"","2011/SAR/108/232","NAOC","2011-09-1","","","0","Sabatage","18'' TEBIDABA/BRASS PIPELINE AT KAMBORRO","","","","","","",4.547,5.94327777778,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/SAR/107/231","NAOC","2011-09-1","","","5","Sabatage","18'' TEBIDABA/BRASS PIPELINE AT KALATORU","","","","","","",4.54241666667,6.961,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Degema"
"","","NAOC","2011-09-1","","","5","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82455555556,6.14927777778,"","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","","NAOC","2011-09-1","","","5","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82294444444,6.14427777778,"","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","","NAOC","2011-09-1","","","15","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82411111111,6.14752777778,"","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/SAR/106/230","NAOC","2011-09-1","","","20","Sabatage","6'' OSIAMA/OGBOINBIRIR FLOWLINE AT KROKROSEI","","","","","","",4.73905555556,5.24905555556,"SW","","","","","","","","","","","","","","yes","Sep","2011","09",""
"","2011/SAR/109/233","NAOC","2011-09-1","","","","Sabatage","18'' TEBIDABA/BRASS PIPELINE AT ABALIKIRI","","","","","","",4.45786111111,6.17472222222,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Nembe"
"","","NAOC","2011-09-1","","","15","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82544444444,6.15316666667,"","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","","NAOC","2011-09-1","","","10","Sabatage","24'' Ogboinbiri/Ogoda pipeline at Aguobiri","","","","","","",4.82411111111,6.14780555556,"","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/SAR/110/234","NAOC","2011-09-1","","","230","Sabatage","24'' OGBOINBIRI/OGODA PIPELINE AT AGUOBIRI","","","","","","",4.82211111111,5.14161111111,"SW","","","","","","","","","","","","","","yes","Sep","2011","09",""
"","2011/LAR/124/227","NAOC","2011-09-1","","","150","Sabatage","10'' OB/OB-EBOCHA PIPELINE AT EBOCHA","","","","","","",5.4445,6.66425,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","","NAOC","2011-09-1","","","","Other","18'' Tebidaba/Brass pipeline at Kalatoru","","","","","","",4.5425,5.96041666667,"","","","","","","","","","","","","","","no","Sep","2011","09","Southern Ijaw"
"","2011/SAR/111/235","NAOC","2011-09-11","","","2","Sabatage","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT AZAGBENE","","","","","","",4.80991666667,5.73044444444,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Ekeremor"
"","2011/SAR/112/236","NAOC","2011-09-11","","","20","Sabatage","10'' CLOUGH CREEK/TEBIDABA PIPELINE AT AZAGBENE","","","","","","",4.82316666667,5.71219444444,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Ekeremor"
"","2011/LAR/126/229","NAOC","2011-09-12","","","4","Sabatage","OBIAFU 33S FLOWLINE AT EBOCHA","","","","","","",5.44952777778,6.44705555556,"LA","","","","","","","","","","","","","","yes","Sep","2011","09",""
"","2011/LAR/127/237","NAOC","2011-09-13","","","70","Sabatage","TAYLOR CREEK 2S FLOWLINE AT OSHIE","","","","","","",5.10346666667,6.48196111111,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ahoada West"
"","2011/lar/128/238","NAOC","2011-09-14","","","5","Equipment Failure","mgbede 13L flowline at Mgbede","","","","","","",5.46713888889,6.71055555556,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/SAR/113/239","NAOC","2011-09-19","","","105","Corrosion","10''CLOUGH CREEK/ TEBIDABA PIPELINE AT AZUZUAMA","","","","","","",4.68505555556,5.89697222222,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Southern Ijaw"
"","2011/lar/130/241","NAOC","2011-09-2","","","3","Sabatage","18'' EOC-Ogoda pipeline at Obie","","","","","","",5.38577777778,6.68336944444,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/LAR/129/240","NAOC","2011-09-2","","","","Sabatage","OBRIKOM 13L FLOWLINE AT OBRIKOM","","","","","","",5.39283333333,6.63722222222,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ogba/Egbema/Ndoni"
"","2011/SAR/114/242","NAOC","2011-09-2","","","","Sabatage","24'' OGBOINBIRI/OGODA PIPELINE AT AGUOBIRI","","","","","","",4.82541666667,6.15311111111,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/sar/115/243","NAOC","2011-09-21","","","10","Sabatage","suspecte 14'' Ogboinbiri/Tebidaba pipeline at Ikeinghnbiri","","","","","","",4.71072222222,5.99425,"SW","","","","","","","","","","","","","","yes","Sep","2011","09","Southern Ijaw"
"","2011/lar/131/244","NAOC","2011-09-22","","","12","Sabatage","taylor creek 2s flowline at Kalaba","","","","","","",5.16522222222,6.43446111111,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011/lar/132/245","NAOC","2011-09-22","","","4","Other","Akaturu bush adjacent Kwale gas plant","","","","","","",5.48727777778,6.21786111111,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Isoko South"
"","2011/sar/116/246","NAOC","2011-09-24","","","","Other","18'' Obama/Brass pipeline at Adikiama","","","","","","",4.49986111111,6.25719444444,"SW","","","","","","","","","","","","","","no","Sep","2011","09","Nembe"
"","2011/lar/141","NAOC","2011-09-26","","","0","Sabatage","Tatlor creek 1T flowline at Kalaba","","","","","","",5.14272222222,6.44561111111,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011/lar/134/248","NAOC","2011-09-26","","","","Equipment Failure","oshie 15L flowline riser at Oruama","","","","","","",5.09194444444,6.44913888889,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Yenegoa"
"","","NAOC","2011-09-26","","","","Sabatage","Taylor creek 1T flowline at Kalaba","","","","","","",5.14544444444,6.44352777778,"","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011/LAR/135/249","NAOC","2011-09-26","","","7","Equipment Failure","OSHIE 14S FLOWLINE AT AKINIMA","","","","","","",5.10919444444,6.47636111111,"LA","","","","","","","","","","","","","","no","Sep","2011","09","Ahoada West"
"","2011/lar/133/247","NAOC","2011-09-26","","","0","Sabatage","Taylor creek 1T flowline at Kalaba","","","","","","",5.14272222222,6.44561111111,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Yenegoa"
"","2011/lar/138/252","NAOC","2011-09-28","","","10","Sabatage","24'' Ogoda/Brass pipeline at Ozochi","","","","","","",4.96394444444,6.51108333333,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ahoada West"
"","2011/LAR/136/250","NAOC","2011-09-28","","","40","Sabatage","24'' OGODA/BRASS PIPELINE AT OZOCHI","","","","","","",4.96338888889,6.51069444444,"LA","","","","","","","","","","","","","","yes","Sep","2011","09","Ahoada West"
"","","NAOC","2011-09-3","","","","Sabatage","18'' Obama/Brass pipeline riser/4'' Obama/Brass gasline at Basuokiri","","","","","","",4.57436111111,6.275,"","","","","","","","","","","","","","","yes","Sep","2011","09","Nembe"
"","2011/SAR/117/255","NAOC","2011-09-3","","","7","Sabatage","18''OBAMA/BRASS PIPELINE RISER AT BASUOKIRI","","","","","","",4.60436111111,5.29,"SW","","","","","","","","","","","","","","yes","Sep","2011","09",""
"","2011/LAR/139/253","NAOC","2011-10-02","","","","Sabatage","8'' EBOCHA INJECTION/GAS LIFT HEADER AT EBOCHA","","","","","","",5.40302777778,6.62319444444,"LA","","","","","","","","","","","","","","yes","Oct","2011","10","Ogba/Egbema/Ndoni"
"","2011/LAR/204/366","NAOC","2011-12-27","","","0","Sabatage","4'' Taylor Creek ITBG at Oshie","","","","","","",5.10066666667,6.49777777778,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/SAR/168/370","NAOC","2011-12-28","","","10","Sabatage","6 Osiama/Azuzuama manifold line near Osiama LPTF""","","","","","","",4.74825,6.02741666667,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/SAR/167/369","NAOC","2011-12-28","","","0","Sabatage","18 Tebidaba/Brass pipeline at Baberegbene""","","","","","","",4.51255555556,6.03191666667,"SW","","","","","","","","","","","","","","yes","Dec","2011","12","Southern Ijaw"
"","2011/LAR/205/371","NAOC","2011-12-29","","","2","Sabatage","24 Ogoda/Brass pipeline at Ozochi""","","","","","","",4.96405555556,6.51105555556,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ahoada West"
"","2011/LAR/208/374","NAOC","2011-12-3","","","1","Sabatage","Mgbede 26T flowline behind Mgbede 1 Location at Ebocha","","","","","","",5.45608333333,6.70677777778,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ogba/Egbema/Ndoni"
"","2011/LAR/206/372","NAOC","2011-12-3","","","5","Sabatage","Mgbede 3T flowline behind Mgbede 1 Location at Ebocha","","","","","","",5.45875,6.70952777778,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ogba/Egbema/Ndoni"
"","2011/LAR/210/376","NAOC","2011-12-3","","","6","Sabatage","Mgbede 11s flowline behind Mgbede 1 Location at Ebocha","","","","","","",5.4575,5.70822222222,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Warri South-West"
"","2011/LAR/209/375","NAOC","2011-12-3","","","0","Sabatage","Mgbede 6T flowline behind Mgbede 1 Location at Ebocha","","","","","","",5.45625,6.70688888889,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ogba/Egbema/Ndoni"
"","2011/LAR/207/373","NAOC","2011-12-3","","","8","Sabatage","Mgbede 13s flowline behind Mgbede 1 Location at Ebocha","","","","","","",5.45608333333,6.70672222222,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ogba/Egbema/Ndoni"
"","2011/LAR/211/377","NAOC","2011-12-31","","","1500","Sabatage","24 Ogoda/Brass pipeline at Emago-Kubo""","","","","","","",5.72527777778,6.43044444444,"LA","","","","","","","","","","","","","","yes","Dec","2011","12","Ndokwa West"
"","2012/LAR/001/001","NAOC","2012-01-01","","","0","Sabatage","10 Irri/Kwale pipeline at Umu-Iwere (Aboh)""","","","","","","",5.62494444444,6.49061111111,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ndokwa East"
"","2012/LAR/002/002","NAOC","2012-01-02","","","0","Sabatage","14 Akri/EOC pipeline at Mmahu""","","","","","","",5.54608333333,6.71277777778,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ohaji/Egbema"
"","2011/lar/007/007","NAOC","2012-01-02","","","0","Sabatage","4 Mgbede 24T flowline at Mgbede""","","","","","","",5.45861111111,6.72666666667,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2011/lar/006/006","NAOC","2012-01-02","","","0","Sabatage","4 Mgbede 24T flowline at Mgbede""","","","","","","",5.45788888889,6.72819444444,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/lar/005/005","NAOC","2012-01-02","","","1","Sabatage","4 Mgbede 24T flowline at Mgbede""","","","","","","",5.45847222222,6.72694444444,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/LAR/009/009","NAOC","2012-01-02","","","0","Sabatage","Obiafu 32L flowline at Obiafu","","","","","","",5.44183333333,6.61344444444,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/LAR/004/004","NAOC","2012-01-02","","","10","Sabatage","4 Mgbede 24T flowline at Mgbede""","","","","","","",5.456,6.73288888889,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/LAR/008/008","NAOC","2012-01-02","","","3","Sabatage","Obiafu 33L flowline at Obiafu","","","","","","",5.44183333333,6.61344444444,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/lar/003/003","NAOC","2012-01-02","","","1","Sabatage","Mgbede 24T flowline at Mgbede","","","","","","",5.463,6.73786111111,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/lar/010/010","NAOC","2012-01-04","","","7","Corrosion","4'' oshie 14s flowline at akinima","","","","","","",5.10938888889,6.47608333333,"LA","","","","","","","","","","","","","","no","Jan","2012","01","Ahoada West"
"","2012/sar/001/012","NAOC","2012-01-08","","","15","Sabatage","18'' tebidaba/Brass pipeline at Igbematoru","","","","","","",4.52636111111,6.00755555556,"SW","","","","","","","","","","","","","","yes","Jan","2012","01","Southern Ijaw"
"","2012/SAR/002/013","NAOC","2012-01-08","","","170","Sabatage","18'' Tebidaba/Brass pipeline at Lasukugbene","","","","","","",4.51216666667,6.34333333333,"SW","","","","","","","","","","","","","","yes","Jan","2012","01","Nembe"
"","2012/sar/003/014","NAOC","2012-01-08","","","","Other","18'' Tebidaba/Brass pipeline at Oyeregbene","","","","","","",4.50516666667,6.50033333333,"SW","","","","","","","","","","","","","","no","Jan","2012","01","Brass"
"","2012/lar/011/011","NAOC","2012-01-08","","","50","Equipment Failure","Idu 11L flowline at Biseni","","","","","","",5.272,6.54986111111,"LA","","","","","","","","","","","","","","no","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/lar/012/016","NAOC","2012-01-11","","","0","Sabatage","Mgbede 11L flowline at Aggah","","","","","","",5.456,6.73288888889,"LA","","","","","","","","","","","","","","yes","Jan","2012","01","Ogba/Egbema/Ndoni"
"","2012/Sar/004/015","NAOC","2012-01-11","","","5","Sabatage","10'' Clough Creek/Tebidaba pipeline at Gbaraun","","","","","","",4.77958333333,5.77780555556,"SW","","","","","","","","","","","","","","yes","Jan","2012","01","Southern Ijaw"
